date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,RevAllTimeUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
4/15/2021,146544,3456,602117,1990505,526,182400,1321276,82,31252,3497986,3200856,3193083,3156447,1437622,41079,2084070,222858,3099155,717374,4934,871783,8597,1612896,63741,154,2327682,302540,1008,1618542593,1370,26783.66277,14511029518,4.48625216,3.739389,22940324186,19121260438,5113471865,4417913.026,4201570.001,0.005046015,3.30012,0.5865414,1.582,0.281174168,185156.5329,32908.49185,286.1398137,13700000,3.87411,0.010614,2434946.967,13700000,2434946.967,0.775827516,13.54646787,93.02509858,11.29127636,77.53844814,2.81085E-06,0.177733355,9272.833191,203.9530635,172716608,13885156.53,2467855.459,0.019153905,1.28499E+11,71543685639,19331651090,81644942193,94581285965,32962522813,97874659275,1.05381E+11,1.08274E+11,24809337972,58002829674,1.28499E+11,63.255556,1.10474E+11,1.28653E+11,1.29067E+11,1.00137E+11,1.2675E+11,1.29029E+11,84215444681,1.20732E+11,1.29072E+11,1.29072E+11,1.29072E+11,1.29072E+11,1.29068E+11,1.29042E+11,1.21808E+11,1.27194E+11,1.28777E+11,1.12071E+11,1.2907E+11,1.29055E+11,1.28897E+11,1.1487E+11,1.23531E+11,90239038905,1.27808E+11,1.04333E+11,86302464198,1.28044E+11,1.21181E+11,1.29072E+11,1.79707E+11,1.07584E+11,56106,0.649375,129435,9528061241,1693454294,658203.1893,116984.6613,493.2360601,87.66449991,46.58572086,0.150835106,0.105345614
4/16/2021,297089,3417,608754,2023838,521,183254,1347410,78,31024,3534442,3237306,3229535,3192949,1466478,40765,2118009,223769,3135669,725096,4894,1112568,16816,1846140,112840,301,2593651,442189,1838,1618628919,1368,48888.14912,30861910444,5.39513531,4.50312412,48462102818,40449562662,8982555581,3681993.646,4115047.769,0.007448587,3.56700701,1.339151089,1.898112,0.712602679,498153.9313,187020.4846,279.8382635,13680000,3.86827,0.010598,5135842.695,13680000,5135842.695,0.77697939,8.604986247,156.8071667,7.18227048,130.8812649,6.09746E-06,0.375427098,18358.69616,547.968689,175184463.4,14178153.93,5322863.18,0.019382914,1.28516E+11,72288673692,17541832029,82204802586,94997927931,36351055464,98202435900,1.05579E+11,1.08419E+11,29343332721,59007559520,1.28516E+11,63.682566,1.1049E+11,1.28658E+11,1.29081E+11,1.00297E+11,1.26736E+11,1.29043E+11,84750157117,1.20693E+11,1.29085E+11,1.29085E+11,1.29085E+11,1.29085E+11,1.29082E+11,1.29055E+11,1.2176E+11,1.27181E+11,1.28783E+11,1.1209E+11,1.29084E+11,1.29077E+11,1.28998E+11,1.18079E+11,1.25421E+11,96193125278,1.28346E+11,1.07622E+11,87151520302,1.28045E+11,1.21206E+11,1.29085E+11,1.79721E+11,1.07743E+11,139656,1.616388889,288816,15001215783,5631862902,598688.916,224764.0421,609.6574393,228.881923,47.90574082,0.16019373,0.166683867
4/17/2021,165172,3407,611688,2043882,528,182999,1361706,80,30536,3556970,3259829,3252062,3215496,1483111,40198,2138715,223740,3158193,729062,4864,1043042,13366,1804822,93759,234,2548244,393935,1468,1618715225,1357,27656.45836,23935192900,3.74922877,3.13157657,37488732323,31312796003,9999051701,5149569.348,4412214.415,0.006187557,3.17636719,0.922378487,1.582,0.459393603,232217.8523,67433.24636,297.6340233,13570000,3.836515,0.010511,3940563.329,13570000,3940563.329,0.778943902,12.39017946,109.4301619,10.34900723,91.40251278,4.81725E-06,0.290387865,14349.15965,404.3487503,180507326.6,13802217.85,4007996.576,0.019525154,1.28531E+11,72523569693,22839562103,82424907434,95162419366,37236333882,98346233660,1.05675E+11,1.08515E+11,31076922820,59228300698,1.28531E+11,63.846365,1.10659E+11,1.28667E+11,1.29094E+11,1.00561E+11,1.26731E+11,1.29056E+11,84700664900,1.20698E+11,1.29099E+11,1.29099E+11,1.29099E+11,1.29099E+11,1.29095E+11,1.29069E+11,1.21756E+11,1.27178E+11,1.28793E+11,1.12238E+11,1.29098E+11,1.29089E+11,1.28986E+11,1.17161E+11,1.2485E+11,94323506946,1.282E+11,1.06708E+11,86969323753,1.28054E+11,1.21288E+11,1.29099E+11,1.79734E+11,1.07831E+11,73108,0.846157407,153881,10419447586,3025681140,513037.1203,148979.7541,406.0669195,117.9169058,48.50021009,0.161587515,0.176241992
4/18/2021,127082,3447,615622,2064511,542,183793,1374828,77,30628,3580140,3282999,3275228,3238685,1497745,40329,2160105,224756,3181391,733791,4904,1078738,14514,1843749,100470,245,2588138,413739,1616,1618801728,1383,22110.50181,26616420027,3.99122342,3.3347396,41612975696,34768396389,10426120341,8510483.157,4517375.413,0.005179372,2.75763231,0.888784185,1.4885,0.479743168,158379.0966,51045.54214,310.5664117,13830000,3.90988,0.010712,4457405.447,13830000,4457405.447,0.777965272,14.18754537,110.9500118,11.85395163,92.70074837,5.71559E-06,0.322299743,15415.67859,451.6947192,184515323.2,13988379.1,4508450.989,0.019673413,1.28546E+11,72667317335,14069062784,82582814906,95308055674,37531505038,98444003244,1.05727E+11,1.08566E+11,31515856606,59407448207,1.28546E+11,63.961828,1.10616E+11,1.28676E+11,1.29108E+11,1.00445E+11,1.26727E+11,1.29069E+11,84496211500,1.20666E+11,1.29113E+11,1.29113E+11,1.29113E+11,1.29113E+11,1.29109E+11,1.29082E+11,1.21728E+11,1.27177E+11,1.28803E+11,1.12194E+11,1.29112E+11,1.29103E+11,1.29007E+11,1.17478E+11,1.25044E+11,94409925208,1.28263E+11,1.07038E+11,87023898030,1.2806E+11,1.21271E+11,1.29113E+11,1.79748E+11,1.07876E+11,57433,0.664733796,126054,9100422386,2933063797,656713.6197,211658.6309,306.3559388,98.73844037,49.12327042,0.161666293,0.176311656
4/19/2021,206527,3450,620061,2061327,548,184554,1387276,77,30606,3579690,3282545,3274771,3238247,1510931,40371,2155136,225669,3180924,739142,4881,1172643,17911,1909129,120392,311,2657514,465945,1964,1618888556,1377,45915.77487,33752805542,4.47473007,3.75883124,52333433779,43960762442,11695327530,6718328.998,4407625.324,0.004089393,3.64903562,1.478911565,1.582,0.641166143,258556.0681,104789.7579,301.706543,13770000,3.89236,0.010664,5580820.35,13770000,5580820.35,0.777621541,22.9938354,130.7636639,19.31511966,109.8431719,7.26347E-06,0.405288333,19697.87595,586.5636564,189023774.2,14028556.07,5685610.108,0.019833763,1.2856E+11,73379376965,12383285910,83280970034,95988970527,38584754615,99093430449,1.06259E+11,1.09097E+11,32016002925,60142510433,1.2856E+11,64.495683,1.10591E+11,1.28686E+11,1.29122E+11,1.00411E+11,1.26722E+11,1.29083E+11,84144985644,1.20624E+11,1.29126E+11,1.29126E+11,1.29126E+11,1.29126E+11,1.29123E+11,1.29097E+11,1.21694E+11,1.27174E+11,1.28814E+11,1.1214E+11,1.29126E+11,1.29119E+11,1.29044E+11,1.18377E+11,1.25572E+11,96149835062,1.28408E+11,1.07978E+11,86689161222,1.28055E+11,1.21231E+11,1.29126E+11,1.79762E+11,1.08468E+11,70856,0.820092593,149484,5615697567,2275976707,787843.8306,319303.913,370,149.9566833,50.01630366,0.162365987,0.178825607
4/20/2021,174692,3475,624057,2081435,540,185098,1402960,72,30741,3592440,3295298,3287528,3251021,1528602,40463,2175520,226437,3193710,744148,4918,1106981,14898,1879475,103214,253,2599159,423821,1663,1618974449,1344,29429.41667,27676414959,3.65811613,3.0762144,42802102909,35993511515,11700586137,3494120.35,4388013.519,0.005978069,3.43689319,1.139123503,1.94133696,0.64343651,236451.3776,78369.41877,293.1658254,13440000,3.798555,0.010407,4454552.131,13440000,4454552.131,0.776295459,15.4221663,99.33261856,12.96894037,83.53163763,5.86885E-06,0.331439891,16909.57737,475.8302389,194709384.3,13676451.38,4532921.55,0.019991895,1.28574E+11,73608715850,13819935174,83503572547,96031220260,39107298047,99274732671,1.06392E+11,1.0922E+11,31945402430,60383101762,1.28574E+11,64.661344,1.10545E+11,1.28693E+11,1.29135E+11,1.00251E+11,1.26716E+11,1.29096E+11,83713354318,1.20612E+11,1.2914E+11,1.2914E+11,1.2914E+11,1.2914E+11,1.29136E+11,1.2911E+11,1.21677E+11,1.27171E+11,1.28823E+11,1.12107E+11,1.29139E+11,1.29131E+11,1.29036E+11,1.17512E+11,1.25084E+11,94505828056,1.2829E+11,1.07039E+11,86827911192,1.28056E+11,1.21218E+11,1.2914E+11,1.79775E+11,1.08597E+11,68798,0.796273148,150750,8373652769,2775362559,655034.9516,217104.7128,378.5532091,125.4676343,50.75058478,0.163257098,0.184648965
4/21/2021,103341,3475,627602,2101877,529,185586,1416485,76,30740,3615117,3317975,3310205,3273711,1543747,40441,2196612,227146,3216408,748581,4925,1095129,14058,1883161,98481,242,2606845,412341,1576,1619060784,1369,16547.36085,25780511089,3.42187285,2.87853545,39824562026,33501073389,11638235480,8472969.218,4534032.114,0.006848478,3.46188408,1.06747365,1.97391936,0.608659,155140.8731,47837.76412,308.5561143,13690000,3.869,0.0106,4221318.198,13690000,4221318.198,0.775615566,12.54626047,85.47909818,10.55411965,71.90641643,5.70747E-06,0.308350489,15462.24965,457.1423412,199242305.8,13845140.87,4269155.962,0.020137252,1.28608E+11,73724975468,12689623678,83607816394,96134758460,39280329203,99370718516,1.06458E+11,1.09283E+11,31880736765,60521456123,1.28608E+11,64.735203,1.10525E+11,1.28702E+11,1.29149E+11,1.00174E+11,1.26712E+11,1.2911E+11,84004988800,1.20592E+11,1.29154E+11,1.29154E+11,1.29154E+11,1.29154E+11,1.2915E+11,1.29123E+11,1.21655E+11,1.27169E+11,1.28832E+11,1.12095E+11,1.29153E+11,1.29144E+11,1.29041E+11,1.1723E+11,1.2492E+11,94269569887,1.28254E+11,1.06748E+11,86703699501,1.28063E+11,1.21222E+11,1.29154E+11,1.79789E+11,1.08646E+11,44814,0.518680556,103640,10294187326,3174217698,702241.8913,216536.6307,296.7377321,91.49922487,51.28787539,0.163411974,0.185347054
4/22/2021,136410,3471,625143,2088079,548,184304,1412406,75,30298,3598615,3301471,3293702,3257215,1537764,39712,2181567,225657,3199927,745535,4898,1048330,12407,1839780,87922,219,2561358,383664,1415,1619147264,1368,19847.52924,21989401776,3.02443874,2.54544665,33999975093,28615267263,11241746987,5162699.034,4390184.601,0.005424794,3.45347841,0.90903997,1.86061334,0.489758931,147290.8543,38770.55477,298.548572,13680000,3.865715,0.010591,3600910.536,13680000,3600910.536,0.777395507,12.74105595,68.62734393,10.72320554,57.75856549,5.07352E-06,0.263224454,12812.84928,390.2829335,203511461.8,13827290.85,3639681.091,0.02006029,1.28619E+11,73890707171,13952523901,83538597601,96230617564,39541848322,99463311657,1.06515E+11,1.0934E+11,30438914984,58922350988,1.28619E+11,64.674758,1.10738E+11,1.28718E+11,1.29163E+11,1.00414E+11,1.26733E+11,1.29124E+11,83890868153,1.20669E+11,1.29167E+11,1.29167E+11,1.29167E+11,1.29167E+11,1.29164E+11,1.29137E+11,1.217E+11,1.27188E+11,1.28847E+11,1.12282E+11,1.29166E+11,1.29157E+11,1.29041E+11,1.1683E+11,1.24613E+11,93296206116,1.28176E+11,1.0638E+11,86693510520,1.2808E+11,1.21326E+11,1.29167E+11,1.79803E+11,1.08711E+11,42650,0.493634259,101589,10137875226,2668536675,926529.8412,243885.3119,321.143564,84.53283942,51.9923353,0.163977163,0.188867719
4/23/2021,103505,3493,627670,2101119,557,184622,1421828,77,30348,3607610,3310465,3302698,3266207,1548168,39770,2194663,226027,3208922,748624,4919,1033028,11637,1835932,83016,200,2525130,370886,1359,1619233404,1360,15321.47794,20595995566,2.84583185,2.39495041,31829621017,26786671794,11184645705,4994298.663,4458665.549,0.005994697,3.13480976,0.772404097,1.582,0.389798226,124912.7644,30777.98604,301.4323932,13600000,3.84272,0.010528,3350983.481,13600000,3350983.481,0.776238352,12.72399505,60.84411137,10.70805962,51.2042302,4.83557E-06,0.246395844,11794.01595,376.6314032,207151142.9,13724912.76,3381761.467,0.02015658,1.2863E+11,73940278719,14246879257,83589054163,96278435313,39318212606,99505370797,1.06543E+11,1.09366E+11,30479650022,58937346989,1.2863E+11,64.707008,1.10711E+11,1.28728E+11,1.29176E+11,1.00275E+11,1.26735E+11,1.29137E+11,83624471428,1.20664E+11,1.29181E+11,1.29181E+11,1.29181E+11,1.29181E+11,1.29177E+11,1.29151E+11,1.21696E+11,1.2719E+11,1.28858E+11,1.12255E+11,1.2918E+11,1.2917E+11,1.29045E+11,1.16499E+11,1.24413E+11,92219427327,1.28128E+11,1.06016E+11,86246099349,1.28087E+11,1.21325E+11,1.29181E+11,1.79816E+11,1.08714E+11,39847,0.46119213,97474,10152537388,2501543020,1075370.747,264966.8831,395,97.32635846,52.75067763,0.164112789,0.189405586
4/24/2021,94221,3433,630377,2105510,546,184845,1429021,74,30088,3609982,3312838,3305074,3268589,1554891,39537,2198520,226434,3211308,751716,4845,1067192,12580,1863799,89710,227,2580885,391108,1437,1619319588,1376,14701.96366,22731282184,3.10086555,2.61002353,35103505041,29546903166,11320550492,4320639.947,4435724.868,0.005368697,3.15629786,0.857598705,1.582,0.429845728,108608.2092,29509.97141,303.4094864,13760000,3.887615,0.010651,3738734.02,13760000,3738734.02,0.777884995,20.78284611,64.7862265,17.4930891,54.5310891,5.40395E-06,0.271710321,13039.7941,428.0157512,210532904.4,13868608.21,3768243.991,0.020256255,1.28642E+11,74012545237,11168555344,83659987903,96227954356,39413023106,99539620895,1.06575E+11,1.09396E+11,24832717601,58986026147,1.28642E+11,64.755021,1.1077E+11,1.2874E+11,1.2919E+11,1.00499E+11,1.26737E+11,1.29151E+11,83763177970,1.20644E+11,1.29195E+11,1.29195E+11,1.29195E+11,1.29195E+11,1.29191E+11,1.29165E+11,1.21679E+11,1.27194E+11,1.2887E+11,1.12297E+11,1.29194E+11,1.29185E+11,1.2907E+11,1.16931E+11,1.2467E+11,93646117955,1.28211E+11,1.06574E+11,86639302603,1.28091E+11,1.21335E+11,1.29195E+11,1.7983E+11,1.08744E+11,34410,0.398263889,82805,6216405339,1689061491,523145.7383,142144.0966,276.9473684,75.24945843,53.05749349,0.164193565,0.18927221
4/25/2021,72135,3391,631912,2117391,537,185007,1435933,76,30024,3623486,3326342,3318578,3282117,1562616,39499,2210929,226712,3224845,753795,4791,1053843,11962,1858637,86024,211,2578567,380816,1360,1619406767,1356,11112.13643,21238861851,2.92379883,2.46140875,32781029149,27596806910,11211793634,4714370.216,4642811.054,0.005723834,2.85870251,0.725273184,1.582,0.401364666,86247.05487,21881.49199,312.958549,13560000,3.830675,0.010495,3440268.561,13560000,3440268.561,0.779161392,21.83014792,58.70473975,18.37777497,49.4207598,5.18331E-06,0.253707121,11818.70503,370.7608623,214301148.3,13646247.05,3462150.053,0.020323196,1.28653E+11,74013874130,8454751575,83714094277,96282304773,39040469255,99568795373,1.06604E+11,1.09425E+11,23136027374,59036931325,1.28653E+11,64.790101,1.10791E+11,1.2875E+11,1.29204E+11,1.00674E+11,1.26742E+11,1.29164E+11,84267283838,1.20639E+11,1.29208E+11,1.29208E+11,1.29208E+11,1.29208E+11,1.29205E+11,1.29178E+11,1.21677E+11,1.272E+11,1.28882E+11,1.12307E+11,1.29207E+11,1.29198E+11,1.29076E+11,1.16717E+11,1.24531E+11,93420319747,1.28178E+11,1.06435E+11,86988293378,1.28103E+11,1.21351E+11,1.29208E+11,1.79844E+11,1.08774E+11,30170,0.349189815,72323,5918794321,1501640267,791182.0662,200728.5243,200.2368805,50.80152247,53.47591632,0.164332731,0.190620744
4/26/2021,72423,3402,634409,2130215,540,185368,1444360,76,30031,3639060,3341915,3334151,3297694,1572015,39547,2224178,227158,3240427,756874,4803,1076309,12509,1884520,89736,222,2607521,392775,1414,1619494216,1354,11084.25628,22717438744,3.11210538,2.62024504,35045585469,29506719864,11261053594,5258426.198,4599754.724,0.005700995,2.81895758,0.76451573,1.582,0.4290465,85561.00057,23204.58145,309.5989352,13540000,3.82447,0.010478,3672117.328,13540000,3672117.328,0.77853305,20.08480018,60.66458844,16.91044862,51.07670461,5.02759E-06,0.27120512,11091.05531,397.640843,217763298.4,13625561,3695321.91,0.0204177,1.28664E+11,74037704159,8036452356,83764785570,96302918150,39054592673,99574125120,1.06635E+11,1.09456E+11,22548019011,59105246861,1.28664E+11,64.82254,1.10772E+11,1.28761E+11,1.29217E+11,1.00603E+11,1.26744E+11,1.29178E+11,84171023143,1.20626E+11,1.29222E+11,1.29222E+11,1.29222E+11,1.29222E+11,1.29218E+11,1.29192E+11,1.21668E+11,1.27203E+11,1.28893E+11,1.1229E+11,1.29221E+11,1.29212E+11,1.29095E+11,1.16906E+11,1.24665E+11,93751046635,1.28226E+11,1.06582E+11,86872558084,1.28112E+11,1.21353E+11,1.29222E+11,1.79857E+11,1.08799E+11,30352,0.351296296,72830,6433805382,1744880963,1115879.502,302632.2345,200.4,54.3495061,54.00131822,0.16430513,0.190483741
4/27/2021,72179,3397,636480,2142727,542,185550,1452484,75,29990,3653114,3355967,3348205,3311744,1581170,39498,2237196,227528,3254479,759461,4788,1082328,12531,1896329,89875,224,2621690,394538,1419,1619579634,1347,12454.11433,22832783116,3.11538974,2.62334897,35207822253,29647142663,11301257681,5472111.018,4686164.988,0.005228031,2.85633726,0.778158283,1.582,0.430987762,87703.83542,23893.35005,313.7843584,13470000,3.804395,0.010423,3669661.921,13470000,3669661.921,0.779085827,17.64708649,58.70611609,14.85992763,49.43414524,4.95088E-06,0.272432214,11388.53723,408.3085223,221458620.3,13557703.84,3693555.271,0.020508388,1.28676E+11,74067722686,5566419559,83810878267,96356412336,39160757315,99615383257,1.06658E+11,1.09479E+11,21581985231,59163808903,1.28676E+11,64.85145,1.1079E+11,1.28771E+11,1.29231E+11,1.00685E+11,1.26746E+11,1.29191E+11,84280380308,1.20628E+11,1.29235E+11,1.29235E+11,1.29235E+11,1.29235E+11,1.29232E+11,1.29205E+11,1.21669E+11,1.27207E+11,1.28904E+11,1.12297E+11,1.29234E+11,1.29225E+11,1.29107E+11,1.16927E+11,1.24669E+11,93888186616,1.28237E+11,1.0664E+11,87053338877,1.28122E+11,1.21374E+11,1.29235E+11,1.79871E+11,1.08824E+11,30705,0.355381944,72131,7323314564,1995106800,635695.844,173184.0262,215,58.57292599,54.29544314,0.16430044,0.190253479
4/28/2021,91367,3408,640084,2158668,550,186247,1463551,77,30038,3667699,3370554,3362792,3326338,1593617,39548,2253595,228463,3269069,763810,4789,1140212,14291,1947208,100956,257,2670166,427208,1629,1619665700,1366,14040.21889,27080705243,3.5906464,3.02462682,41729064570,35151010068,11621602335,4806850.069,4554925.235,0.006307961,3.19689234,1.032143436,1.582,0.510761935,120979.9969,39059.40407,309.2986827,13660000,3.857685,0.010569,4410245.275,13660000,4410245.275,0.778453975,14.75903452,66.78730099,12.43246107,56.2591353,5.89293E-06,0.322858366,13957.36366,497.3222891,225152175.6,13780980,4449304.679,0.020643065,1.28688E+11,74158450502,7232357602,83877972882,96425197031,39326300980,99677848456,1.06709E+11,1.09529E+11,20007144813,59249941160,1.28688E+11,64.896507,1.10761E+11,1.28781E+11,1.29244E+11,1.00614E+11,1.26744E+11,1.29204E+11,83997262583,1.20605E+11,1.29249E+11,1.29249E+11,1.29249E+11,1.29249E+11,1.29245E+11,1.29218E+11,1.21647E+11,1.27207E+11,1.28914E+11,1.12258E+11,1.29248E+11,1.2924E+11,1.29137E+11,1.17485E+11,1.25023E+11,94695407006,1.28347E+11,1.07274E+11,86578653649,1.28126E+11,1.21361E+11,1.29249E+11,1.79884E+11,1.08874E+11,37843,0.437997685,97377,8757268326,2827357340,924174.2759,298377.3963,258.2606446,83.38160964,54.93657521,0.164643878,0.19119447
4/29/2021,75848,3414,642357,2172280,550,186414,1472248,77,29991,3680578,3383433,3375671,3339226,1603638,39496,2267678,228824,3282009,766682,4799,1130183,13695,1948005,97411,252,2675249,418623,1558,1619752154,1349,11259.17865,25726017990,3.37892101,2.84642303,39631654715,33385940208,11729085883,4974684.644,4713935.465,0.006030262,2.98859351,0.916298812,1.582,0.485039105,91591.42536,28081.80969,316.1125245,13490000,3.80914,0.010436,4136016.131,13490000,4136016.131,0.779330178,21.27941531,62.94553597,17.92590525,53.02569159,5.72364E-06,0.306598675,12091.33295,466.9435325,229601480.3,13581591.43,4164097.941,0.020741393,1.28701E+11,74182169806,6704902634,83907792344,96458689021,39461985906,99707579481,1.06732E+11,1.09546E+11,19632864337,58243414094,1.28701E+11,64.912803,1.10786E+11,1.28791E+11,1.29258E+11,1.00738E+11,1.26745E+11,1.29217E+11,83824985368,1.20606E+11,1.29262E+11,1.29262E+11,1.29262E+11,1.29262E+11,1.29259E+11,1.29232E+11,1.21648E+11,1.27211E+11,1.28925E+11,1.12286E+11,1.29261E+11,1.29253E+11,1.29145E+11,1.17308E+11,1.24909E+11,94603507819,1.28324E+11,1.07086E+11,86436132882,1.28135E+11,1.2138E+11,1.29262E+11,1.79898E+11,1.08891E+11,30647,0.354710648,73415,6074523835,1862440962,1212975.419,371896.6569,209.66952,64.28439711,55.57166024,0.164713652,0.191986257
4/30/2021,81957,3392,641958,2182912,551,186063,1477779,77,30017,3689261,3392117,3384355,3347913,1610493,39511,2278798,228344,3290707,766887,4774,1179150,15172,1984389,106126,288,2722120,441917,1731,1619839547,1371,11917.91904,28292677274,3.61482866,3.04548388,43733441326,36845312312,12098344209,3753746.426,4588969.246,0.006164092,3.08109695,1.04231989,1.582,0.535182791,100717.9782,34072.39487,312.7510088,13710000,3.870825,0.010605,4638025.328,13710000,4638025.328,0.779431377,37.57045879,68.6395259,31.65301531,57.82862478,5.85879E-06,0.338295064,13736.06205,531.5117755,233765578.2,13810717.98,4672097.723,0.020732838,1.28712E+11,74226844841,8112603769,83633136517,96419325349,39075474199,99736066821,1.06749E+11,1.09567E+11,16071149688,57192763887,1.28712E+11,64.693462,1.108E+11,1.28802E+11,1.29271E+11,1.00762E+11,1.26759E+11,1.29231E+11,83832640298,1.20635E+11,1.29276E+11,1.29276E+11,1.29276E+11,1.29276E+11,1.29273E+11,1.29245E+11,1.21675E+11,1.27223E+11,1.28937E+11,1.12297E+11,1.29275E+11,1.29268E+11,1.29172E+11,1.17786E+11,1.252E+11,95727078947,1.28408E+11,1.07666E+11,86462425562,1.28152E+11,1.21415E+11,1.29276E+11,1.79912E+11,1.08915E+11,32689,0.378344907,75886,3440895578,1164037990,824022.0104,278762.5788,200,67.65901281,55.97494829,0.164787708,0.191691893
5/1/2021,89143,3385,644546,2197518,553,186492,1486913,79,30037,3705892,3408747,3400986,3364551,1621131,39573,2293949,228903,3307346,770153,4764,1227256,16804,2030962,116360,309,2772329,471744,1905,1619924572,1358,13387.33873,32735924802,4.02136285,3.38851298,50650071603,42679169110,12595250292,4176142.702,4726454.335,0.006539813,3.04014133,1.190995792,1.582,0.619759129,118893.8472,46577.46344,319.0666092,13580000,3.83396,0.010504,5320056.239,13580000,5320056.239,0.779647766,23.11120094,77.16058822,19.47414529,65.01767301,6.77035E-06,0.391756719,15503.11894,538.7970145,238437675.9,13698893.85,5366633.702,0.020830986,1.28722E+11,74276969956,8217203826,83561872067,96465572062,38653526395,99775694157,1.06775E+11,1.09589E+11,15098617876,56332073633,1.28722E+11,64.631547,1.10785E+11,1.28812E+11,1.29285E+11,1.008E+11,1.2676E+11,1.29244E+11,84136312626,1.20622E+11,1.2929E+11,1.2929E+11,1.2929E+11,1.2929E+11,1.29286E+11,1.29259E+11,1.21667E+11,1.27226E+11,1.28948E+11,1.1228E+11,1.29289E+11,1.29282E+11,1.29196E+11,1.18218E+11,1.25473E+11,96342743242,1.28494E+11,1.08143E+11,86514696069,1.28161E+11,1.21417E+11,1.2929E+11,1.79925E+11,1.08943E+11,39108,0.452638889,90191,5594240033,2191581118,755397.6507,295932.1049,222,86.96999153,56.47012351,0.164996099,0.191855578
5/2/2021,117965,3371,646066,2183625,554,186633,1485601,77,29928,3687053,3389909,3382150,3345729,1617640,39403,2278589,229103,3288527,771645,4745,1218100,16380,2013065,113872,302,2747327,465949,1847,1620011498,1360,17595.96544,31669321082,3.83533552,3.23240023,48975023698,41275887508,12769423533,5016401.362,5022320.654,0.005263836,3.36349633,1.273961553,1.582,0.599200052,125966.301,47711.13408,339.5388413,13600000,3.83907,0.010518,5151150.891,13600000,5151150.891,0.780302723,26.0646432,72.59769533,21.96714161,61.18494856,6.69513E-06,0.378761095,14873.16361,554.8886885,243804309.6,13725966.3,5198862.026,0.020866308,1.28734E+11,74333755971,9010900894,83612919869,96521520436,38130966563,99820284140,1.06806E+11,1.0962E+11,15740288413,56232524177,1.28734E+11,64.664228,1.10812E+11,1.28827E+11,1.29299E+11,1.00896E+11,1.2677E+11,1.29258E+11,84084123159,1.20628E+11,1.29303E+11,1.29303E+11,1.29303E+11,1.29303E+11,1.293E+11,1.29273E+11,1.21666E+11,1.27236E+11,1.28963E+11,1.12301E+11,1.29302E+11,1.29295E+11,1.29208E+11,1.18134E+11,1.25415E+11,96244676961,1.28491E+11,1.08056E+11,86707118817,1.28163E+11,1.21414E+11,1.29303E+11,1.79939E+11,1.08976E+11,37451,0.433460648,86460,4960866124,1878983085,502228.4996,190224.6164,200,75.75221899,56.77752418,0.165050249,0.19137024
